sku,price,name,texture_knit,texture_woven,texture_shirt,neckline,sleeve_length,start_end,closure_front,cutting,fit,pockets,leather_details,slit,shoulder_finishing,pattern,fancy_yarn,detail_1,detail_2,detail_3,detail_4,detail_5,chest_width,length,care_info_short,model_wears,quality,url_key
85218-6321-42,499.9,Oversized Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-cardigan-w161-chde-1316
85218-6330-36,499.9,Oversized Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-cardigan-w161-chde-1317
85218-6330-38,499.9,Oversized Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-cardigan-w161-chde-1318
85218-6330-40,499.9,Oversized Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-cardigan-w161-chde-1319
85218-6330-42,499.9,Oversized Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-cardigan-w161-chde-1320
85218-6332-36,499.9,Oversized Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-cardigan-w161-chde-1321
85218-6332-38,499.9,Oversized Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-cardigan-w161-chde-1322
85218-6332-40,499.9,Oversized Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-cardigan-w161-chde-1323
85218-6332-42,499.9,Oversized Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-cardigan-w161-chde-1324
85219-6630-34,279.9,Pullover aus Kaschmir-Mouliné,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-kaschmir-mouline-w161-chde-1325
85219-6630-36,279.9,Pullover aus Kaschmir-Mouliné,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-kaschmir-mouline-w161-chde-1326
85219-6630-38,279.9,Pullover aus Kaschmir-Mouliné,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-kaschmir-mouline-w161-chde-1327
85219-6630-40,279.9,Pullover aus Kaschmir-Mouliné,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-kaschmir-mouline-w161-chde-1328
85219-6630-42,279.9,Pullover aus Kaschmir-Mouliné,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-kaschmir-mouline-w161-chde-1329
85219-6632-34,279.9,Pullover aus Kaschmir-Mouliné,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-kaschmir-mouline-w161-chde-1330
85219-6632-36,279.9,Pullover aus Kaschmir-Mouliné,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-kaschmir-mouline-w161-chde-1331
85219-6632-38,279.9,Pullover aus Kaschmir-Mouliné,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-kaschmir-mouline-w161-chde-1332
85219-6632-40,279.9,Pullover aus Kaschmir-Mouliné,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-kaschmir-mouline-w161-chde-1333
85219-6632-42,279.9,Pullover aus Kaschmir-Mouliné,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-kaschmir-mouline-w161-chde-1334
85219-6670-34,279.9,Pullover aus Kaschmir-Mouliné,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-kaschmir-mouline-w161-chde-1335
85219-6670-36,279.9,Pullover aus Kaschmir-Mouliné,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-kaschmir-mouline-w161-chde-1336
85219-6670-38,279.9,Pullover aus Kaschmir-Mouliné,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-kaschmir-mouline-w161-chde-1337
85219-6670-40,279.9,Pullover aus Kaschmir-Mouliné,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-kaschmir-mouline-w161-chde-1338
85219-6670-42,279.9,Pullover aus Kaschmir-Mouliné,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-kaschmir-mouline-w161-chde-1339
85221-6632-34,339.9,Melierter Kaschmir-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,melierter-kaschmir-cardigan-w161-chde-1340
85221-6632-36,339.9,Melierter Kaschmir-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,melierter-kaschmir-cardigan-w161-chde-1341
85221-6632-38,339.9,Melierter Kaschmir-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,melierter-kaschmir-cardigan-w161-chde-1342
85221-6632-40,339.9,Melierter Kaschmir-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,melierter-kaschmir-cardigan-w161-chde-1343
85221-6632-42,339.9,Melierter Kaschmir-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,melierter-kaschmir-cardigan-w161-chde-1344
85221-6670-34,339.9,Melierter Kaschmir-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,melierter-kaschmir-cardigan-w161-chde-1345
85221-6670-36,339.9,Melierter Kaschmir-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,melierter-kaschmir-cardigan-w161-chde-1346
85221-6670-38,339.9,Melierter Kaschmir-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,melierter-kaschmir-cardigan-w161-chde-1347
85221-6670-40,339.9,Melierter Kaschmir-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,melierter-kaschmir-cardigan-w161-chde-1348
85221-6670-42,339.9,Melierter Kaschmir-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,melierter-kaschmir-cardigan-w161-chde-1349
85223-6305-36,389.9,Pullover in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-a-linie-w161-chde-1350
85223-6305-38,389.9,Pullover in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-a-linie-w161-chde-1351
85223-6305-40,389.9,Pullover in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-a-linie-w161-chde-1352
85223-6305-42,389.9,Pullover in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-a-linie-w161-chde-1353
85223-6366-36,389.9,Pullover in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-a-linie-w161-chde-1354
85223-6366-38,389.9,Pullover in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-a-linie-w161-chde-1355
85223-6366-40,389.9,Pullover in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-a-linie-w161-chde-1356
85223-6371-36,389.9,Pullover in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-a-linie-w161-chde-1357
85223-6371-38,389.9,Pullover in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-a-linie-w161-chde-1358
85223-6371-40,389.9,Pullover in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-a-linie-w161-chde-1359
85223-6371-42,389.9,Pullover in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-a-linie-w161-chde-1360
85223-6376-36,389.9,Pullover in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-a-linie-w161-chde-1361
85223-6376-38,389.9,Pullover in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-a-linie-w161-chde-1362
85223-6376-40,389.9,Pullover in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-a-linie-w161-chde-1363
85224-6312-36,359.9,Pullover mit Fransen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fransen-w161-chde-1364
85224-6312-38,359.9,Pullover mit Fransen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fransen-w161-chde-1365
85224-6312-40,359.9,Pullover mit Fransen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fransen-w161-chde-1366
85224-6312-42,359.9,Pullover mit Fransen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fransen-w161-chde-1367
85224-6325-36,359.9,Pullover mit Fransen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fransen-w161-chde-1368
85224-6325-38,359.9,Pullover mit Fransen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fransen-w161-chde-1369
85224-6325-40,359.9,Pullover mit Fransen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fransen-w161-chde-1370
85224-6325-42,359.9,Pullover mit Fransen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fransen-w161-chde-1371
85224-6373-36,359.9,Pullover mit Fransen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fransen-w161-chde-1372
85224-6373-38,359.9,Pullover mit Fransen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fransen-w161-chde-1373
85224-6373-40,359.9,Pullover mit Fransen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fransen-w161-chde-1374
85224-6373-42,359.9,Pullover mit Fransen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fransen-w161-chde-1375
85225-6305-36,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1376
85225-6305-38,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1377
85225-6305-40,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1378
85225-6305-42,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1379
85225-6325-36,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1380
85225-6325-38,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1381
85225-6325-40,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1382
85225-6325-42,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1383
85225-6337-36,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1384
85225-6337-38,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1385
85225-6337-40,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1386
85225-6337-42,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1387
85225-6366-36,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1388
85225-6366-38,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1389
85225-6366-40,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1390
85225-6366-42,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1391
85225-6373-36,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1392
85225-6373-38,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1393
85225-6373-40,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1394
85225-6373-42,339.9,Kaschmir-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-strickjacke-w161-chde-1395
85226-6302-36,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1396
85226-6302-38,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1397
85226-6302-40,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1398
85226-6302-42,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1399
85226-6337-36,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1400
85226-6337-38,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1401
85226-6337-40,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1402
85226-6337-42,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1403
85226-6366-36,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1404
85226-6366-38,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1405
85226-6366-40,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1406
85226-6366-42,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1407
85226-6376-36,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1408
85226-6376-38,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1409
85226-6376-40,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1410
85226-6376-42,359.9,Kaschmir-Rundhalspullover,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmir-rundhalspullover-w161-chde-1411
85227-6631-34,389.9,Weiter Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,weiter-pullover-w161-chde-1412
85227-6631-36,389.9,Weiter Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,weiter-pullover-w161-chde-1413
85227-6631-38,389.9,Weiter Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,weiter-pullover-w161-chde-1414
85227-6631-40,389.9,Weiter Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,weiter-pullover-w161-chde-1415
85227-6631-42,389.9,Weiter Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,weiter-pullover-w161-chde-1416
85227-6632-34,389.9,Weiter Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,weiter-pullover-w161-chde-1417
85227-6632-36,389.9,Weiter Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,weiter-pullover-w161-chde-1418
85227-6632-38,389.9,Weiter Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,weiter-pullover-w161-chde-1419
85227-6632-40,389.9,Weiter Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,weiter-pullover-w161-chde-1420
85231-6631-36,329.9,Kaschmirpullover aus Tweedgarn,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmirpullover-tweedgarn-w161-chde-1421
85231-6631-38,329.9,Kaschmirpullover aus Tweedgarn,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmirpullover-tweedgarn-w161-chde-1422
85231-6631-40,329.9,Kaschmirpullover aus Tweedgarn,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmirpullover-tweedgarn-w161-chde-1423
85231-6631-42,329.9,Kaschmirpullover aus Tweedgarn,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmirpullover-tweedgarn-w161-chde-1424
85231-6632-36,329.9,Kaschmirpullover aus Tweedgarn,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmirpullover-tweedgarn-w161-chde-1425
85231-6632-38,329.9,Kaschmirpullover aus Tweedgarn,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmirpullover-tweedgarn-w161-chde-1426
85231-6632-40,329.9,Kaschmirpullover aus Tweedgarn,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmirpullover-tweedgarn-w161-chde-1427
85231-6632-42,329.9,Kaschmirpullover aus Tweedgarn,,,,,,,,,,,,,,,,,,,,,,,,,,kaschmirpullover-tweedgarn-w161-chde-1428
85241-6305-36,499.9,Strickjacke in Grobstrick,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-grobstrick-w161-chde-1429
85241-6305-38,499.9,Strickjacke in Grobstrick,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-grobstrick-w161-chde-1430
85241-6305-40,499.9,Strickjacke in Grobstrick,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-grobstrick-w161-chde-1431
85241-6305-42,499.9,Strickjacke in Grobstrick,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-grobstrick-w161-chde-1432
85241-6373-36,499.9,Strickjacke in Grobstrick,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-grobstrick-w161-chde-1433
85241-6373-38,499.9,Strickjacke in Grobstrick,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-grobstrick-w161-chde-1434
85241-6373-40,499.9,Strickjacke in Grobstrick,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-grobstrick-w161-chde-1435
85241-6373-42,499.9,Strickjacke in Grobstrick,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-grobstrick-w161-chde-1436
85241-6376-36,499.9,Strickjacke in Grobstrick,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-grobstrick-w161-chde-1437
85241-6376-38,499.9,Strickjacke in Grobstrick,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-grobstrick-w161-chde-1438
85241-6376-40,499.9,Strickjacke in Grobstrick,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-grobstrick-w161-chde-1439
85241-6376-42,499.9,Strickjacke in Grobstrick,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-grobstrick-w161-chde-1440
85241-6376-44,499.9,Strickjacke in Grobstrick,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-grobstrick-w161-chde-1441
85242-6305-36,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1442
85242-6305-38,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1443
85242-6305-40,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1444
85242-6305-42,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1445
85242-6371-36,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1446
85242-6371-38,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1447
85242-6371-40,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1448
85242-6371-42,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1449
85242-6373-36,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1450
85242-6373-38,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1451
85242-6373-40,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1452
85242-6373-42,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1453
85242-6376-36,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1454
85242-6376-38,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1455
85242-6376-40,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1456
85242-6376-42,429.9,Pullover mit Stehkragen,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-stehkragen-w161-chde-1457
85245-6305-36,479.9,Strickjacke in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-a-linie-w161-chde-1458
85245-6305-38,479.9,Strickjacke in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-a-linie-w161-chde-1459
85245-6305-40,479.9,Strickjacke in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-a-linie-w161-chde-1460
85245-6325-36,479.9,Strickjacke in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-a-linie-w161-chde-1461
85245-6325-38,479.9,Strickjacke in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-a-linie-w161-chde-1462
85245-6325-40,479.9,Strickjacke in A-Linie,,,,,,,,,,,,,,,,,,,,,,,,,,strickjacke-a-linie-w161-chde-1463
85246-6313-36,429.9,Ärmelloser Rollkragenpullover,,,,,,,,,,,,,,,,,,,,,,,,,,aermelloser-rollkragenpullover-w161-chde-1464
85246-6313-38,429.9,Ärmelloser Rollkragenpullover,,,,,,,,,,,,,,,,,,,,,,,,,,aermelloser-rollkragenpullover-w161-chde-1465
85246-6313-40,429.9,Ärmelloser Rollkragenpullover,,,,,,,,,,,,,,,,,,,,,,,,,,aermelloser-rollkragenpullover-w161-chde-1466
85246-6359-36,429.9,Ärmelloser Rollkragenpullover,,,,,,,,,,,,,,,,,,,,,,,,,,aermelloser-rollkragenpullover-w161-chde-1467
85246-6359-38,429.9,Ärmelloser Rollkragenpullover,,,,,,,,,,,,,,,,,,,,,,,,,,aermelloser-rollkragenpullover-w161-chde-1468
85246-6359-40,429.9,Ärmelloser Rollkragenpullover,,,,,,,,,,,,,,,,,,,,,,,,,,aermelloser-rollkragenpullover-w161-chde-1469
85246-6373-36,429.9,Ärmelloser Rollkragenpullover,,,,,,,,,,,,,,,,,,,,,,,,,,aermelloser-rollkragenpullover-w161-chde-1470
85246-6373-38,429.9,Ärmelloser Rollkragenpullover,,,,,,,,,,,,,,,,,,,,,,,,,,aermelloser-rollkragenpullover-w161-chde-1471
85246-6373-40,429.9,Ärmelloser Rollkragenpullover,,,,,,,,,,,,,,,,,,,,,,,,,,aermelloser-rollkragenpullover-w161-chde-1472
85246-6373-42,429.9,Ärmelloser Rollkragenpullover,,,,,,,,,,,,,,,,,,,,,,,,,,aermelloser-rollkragenpullover-w161-chde-1473
85300-6305-34,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1474
85300-6305-36,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1475
85300-6305-38,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1476
85300-6305-40,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1477
85300-6305-42,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1478
85300-6312-36,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1479
85300-6312-38,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1480
85300-6312-40,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1481
85300-6312-42,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1482
85300-6325-36,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1483
85300-6325-38,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1484
85300-6325-40,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1485
85300-6325-42,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1486
85300-6331-36,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1487
85300-6331-38,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1488
85300-6331-40,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1489
85300-6331-42,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1490
85300-6353-34,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1491
85300-6353-36,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1492
85300-6353-38,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1493
85300-6353-40,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1494
85300-6353-42,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1495
85300-6357-34,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1496
85300-6357-36,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1497
85300-6357-38,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1498
85300-6357-40,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1499
85300-6357-42,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1500
85300-6370-36,259.9,Pullover mit V-Ausschnitt aus Kaschmir,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-v-ausschnitt-kaschmir-w161-chde-1501
